1 | Basic Accounting Concepts 11 | Fisher, a Certified Fraud Examiner was hired to look at certain assets of ABC Company, which may be fraudulently overvalued by management. Fisher determined that the building cost $11.5 million, has a tax value of $11,250,000, and a recent appraisal for $14 million What generally accepted accounting principle governs how this land should be carried on ABC Company's books? | The historical cost principle | The value-added principle | The first-in-first-out principle | The market-to-market principle | 1.116 | Financial Transactions and Fraud Schemes | Basic Accounting Concepts | Historical Cost; Revenue Recognition; Matching; Consistency; Full Disclosure | Historical Cost | Historical Cost Although some exceptions exist, historical cost is, generally, the proper basis for the recording of assets, expenses, equities, etc. For example, a piece of operational machinery should be shown on the balance sheet at initial acquisition cost and not at current market value or an estimated replacement value. |
125 | Law Related to Fraud 36 | The federal wire fraud statute requires ______________________ communication for a violation.   | Interstate or foreign | Foreign | Interstate | Intrastate | 2.232 | Law | Law Related to Fraud | Wire Fraud (18 U.S.C. § 1343); “Honest Services” Fraud (18 U.S.C. § 1346) |  Wire Fraud (18 U.S.C. § 1343) | Whoever, having devised or intending to devise any scheme or artifice to defraud, or for obtaining money or property by means of false or fraudulent pretenses, representations, or promises, transmits or causes to be transmitted by means of wire, radio, or television communication in interstate or foreign commerce, any writings, signs, signals, pictures, or sounds for the purpose of executing such scheme or artifice, shall be fined under this title or imprisoned not more than twenty years, or both. If the violation affects a financial institution, such person shall be fined not more than $1,000,000 or imprisoned not more than 30 years, or both. | 
126 | Law Related to Fraud 39 | Black is a Certified Fraud Examiner for the ABC Company. Green, an employee in the accounting department, steals $40,000 worth of merchandise from the store's warehouse. If Green's case is eventually referred to the police by Black, they probably will charge Green with: | Larceny | Breach of fiduciary duty | Embezzlement | Breach of contract | 2.209 | Law | Law Related to Fraud | Theft of Money and Property; Embezzlement; Larceny; Misappropriation of Trade Secrets | Larceny | Larceny Larceny is defined as the unlawful taking of money or property of another with the intent to convert or to deprive the owner. Unlike in embezzlement, in larceny the defendant never has lawful possession of the property, but may have mere custody of it (e.g., a cashier has custody, not possession, of money in a register). The elements of larceny typically include: • Unlawfully taking or carrying away • Money or property of another • Without the consent of the owner • With the intent to permanently deprive the owner of its use or possession |  
127 | Law Related to Fraud 52 | Misrepresentation in connection with the offer and sale of securities through the U.S. mails is a violation of which act? | The 1933 Securities Act | The 1913 Securities Act | The 1953 Securities Act | RICO | 2.255 | Law | Law Related to Fraud | Federal Securities Laws; The 1933 and 1934 Acts | The 1933 and 1934 Acts | The 1933 and 1934 Acts Section 17(a) of the 1933 Act makes it unlawful to employ fraudulent devices or misrepresentations in connection with the offer or sale of securities through jurisdictional facilities (e.g., the U.S. mail), whereas Rule 10b-5 prohibits the same conduct “in connection” with the “purchase or sale” of any security by “any person.” Because Rule 10b-5 has the broadest reach — including insider trading — it is the most often used. |  
128 | Legal Rights of Employees 19 | Which amendment to the U.S. Constitution provides that a person has the right to an attorney and to confront the witnesses against him? | Sixth Amendment | Fifth Amendment | First Amendment | Fourth Amendment | 2.402 | Law | Legal Rights of Employees | Employee’s Rights During the Investigation; Contractual Rights; Whistleblowers; Employee’s Constitutional Rights | Employee’s Constitutional Rights | Employee’s Constitutional Rights The United States Constitution protects individuals from abuse of governmental power, and several Constitutional provisions can come into play in the course of a fraud investigation. The Fourth Amendment to the U.S. Constitution prohibits unreasonable searches and Law  Individual Rights During Examinations 2011 Fraud Examiners Manual    2.403 seizures. The Fifth Amendment provides that a person cannot be compelled to give information that might incriminate him. The Sixth Amendment provides that a person has the right to an attorney and to confront the witnesses against him. Additionally, while the Constitution contains no express guarantee of privacy, courts have found that individual privacy rights are implied from many of the express protections in the Bill of Rights. | 
129 | Legal Rights of Employees 24 | Which amendment to the U.S. Constitution prohibits unreasonable searches and seizures? | Fourth Amendment | Sixth Amendment | First Amendment | Fifth Amendment | 2.402 | Law | Legal Rights of Employees | Employee’s Rights During the Investigation; Contractual Rights; Whistleblowers; Employee’s Constitutional Rights | Employee’s Constitutional Rights | Employee’s Constitutional Rights The United States Constitution protects individuals from abuse of governmental power, and several Constitutional provisions can come into play in the course of a fraud investigation. The Fourth Amendment to the U.S. Constitution prohibits unreasonable searches and Law  Individual Rights During Examinations 2011 Fraud Examiners Manual    2.403 seizures. The Fifth Amendment provides that a person cannot be compelled to give information that might incriminate him. The Sixth Amendment provides that a person has the right to an attorney and to confront the witnesses against him. Additionally, while the Constitution contains no express guarantee of privacy, courts have found that individual privacy rights are implied from many of the express protections in the Bill of Rights. | 
130 | Legal Rights of Employees 25 | The Fair Credit Reporting Act is enforced by which federal agency? | Federal Trade Commission | FBI | Treasury Department | Department of Commerce | 2.440 | Law | Legal Rights of Employees | COVERAGE UNDER THE FCRA; CONSUMER; CONSUMER REPORTS; CONSUMER REPORTING AGENCY; COMPLYING WITH THE FCRA | CONSUMER REPORTS | The Federal Trade Commission (FTC), which is the federal agency responsible for enforcement of the FCRA, has interpreted this to mean basically any information collected on a person. It does not refer to just credit reports. It would also apply to public records such as criminal records and DMV searches. | 
131 | Legal Rights of Employees 34 | In order to determine if constitutional protections apply to an internal investigation, the first question that must be asked is whether or not ______________________ is involved. | state action | federal agency action | police interrogation | government wiretaps | 2.403 | Law | Legal Rights of Employees | Private Action Versus State Action; Investigation by a Private Company Pursuant to a Federal Statute | Investigation by a Private Company Pursuant to a Federal Statute | Investigation by a Private Company Pursuant to a Federal Statute If an investigation is conducted by a private company in accordance with federal laws, an issue is raised as to whether the corporation’s internal investigation could be considered state action. |   
132 | Legal Rights of Employees 36 | Green, a police officer, placed a "bug" in the home of Brown for the purposes of obtaining evidence of a crime by Brown. Green may have violated which of Brown's Constitutional rights? | Fourth Amendment rights | Fourteenth Amendment rights | Fifth Amendment rights | Sixth Amendment rights | 2.417 | Law | Legal Rights of Employees | Searches and Surveillance; Employee Rights Under the Fourth Amendment; The Warrant Requirement | Employee Rights Under the Fourth Amendment | In short, the Fourth Amendment prohibits unreasonable searches and seizures. That is, it prohibits public employers from unreasonably invading their employees’ privacy to conduct a workplace search, and it prohibits unreasonable surveillance of employees (such as videotaping or wiretapping) where they would reasonably expect privacy. |   
133 | Legal Rights of Employees 44 | Which amendment to the U.S. Constitution provides that a person cannot be compelled to give information which might incriminate him? | Fifth Amendment | Sixth Amendment | Fourth Amendment | First Amendment | 2.402 | Law | Legal Rights of Employees | Employee’s Rights During the Investigation; Contractual Rights; Whistleblowers; Employee’s Constitutional Rights | Employee’s Constitutional Rights | Employee’s Constitutional Rights The United States Constitution protects individuals from abuse of governmental power, and several Constitutional provisions can come into play in the course of a fraud investigation. The Fourth Amendment to the U.S. Constitution prohibits unreasonable searches and Law  Individual Rights During Examinations 2011 Fraud Examiners Manual    2.403 seizures. The Fifth Amendment provides that a person cannot be compelled to give information that might incriminate him. The Sixth Amendment provides that a person has the right to an attorney and to confront the witnesses against him. Additionally, while the Constitution contains no express guarantee of privacy, courts have found that individual privacy rights are implied from many of the express protections in the Bill of Rights. |  
134 | Overview of the Legal System 1 | Questions of law in U.S. criminal courts generally are decided by: | The judge | The attorneys | Juries | The judge and jury | 2.109 | Law | Overview of the Legal System |  A TYPICAL STATE JUDICIAL SYSTEM | A TYPICAL STATE JUDICIAL SYSTEM | Domestic Relations Courts Criminal  Courts (Maximum amounts vary, depending on the state, from $200 to about $5,000) (Serious criminal cases tend to be handled by the jurisdiction trial courts) Law  Overview of the United States Legal System 2011 Fraud Examiners Manual    2.109 In general, the judge and jury serve important roles during a trial. In the trial setting, the jury finds the facts, and the judge applies the law, rules on evidence, and generally moderates the proceeding to ensure a fair trial. If, however, a jury is waived by the defendant and government, the judge decides both the facts and the law. |   
135 | Overview of the Legal System 13 | An appeal to the U.S. Supreme Court is accomplished by applying for a: | Writ of Certiorari | Writ of Appeals | Writ of Civitatem | Writ of Nisi Juratis | 2.110 | Law | Overview of the Legal System | Civil and Criminal Actions for Fraud; Criminal Versus Civil Actions for Fraud | A TYPICAL STATE JUDICIAL SYSTEM | In the federal system, an appeal to the U.S. Supreme Court is accomplished by applying for a Writ of Certiorari. Relatively few appeals — “writs” — are granted. The Supreme Court usually hears only those cases that present an important question of constitutional law, or may be used to resolve a “split” or disagreement on a point of law among the circuits, or that have considerable significance to the judicial system beyond the interest of the litigants. If the Supreme Court “denies Cert.,” the lower court decision stands and the appeal process ends unless the defendant can find some collateral ground, such as alleged constitutional errors in state court proceedings, to attack the judgment. As death penalty challenges illustrate, appeals on such points, often brought by people in custody under “Habeas Corpus” proceedings, can sometimes consume a decade or more. |  
136 | Overview of the Legal System 14 | ____________________ generally review trial court decisions. | Appellate courts | Chancery courts | Higher-level trial courts | Superior appellate courts | 2.105 | Law | Overview of the Legal System | State Courts; Federal Courts | State Courts | State Courts Most states use a three- or four-tier system. • Lower courts try misdemeanors and preliminaries for felony cases, as well as civil disputes below a certain dollar amount (e.g., $10,000 or less).  • Higher-level trial courts (sometimes called Superior courts) try felony cases and civil disputes above a certain amount (e.g., $10,000 or more). • Appellate courts review trial court decisions. • Superior appellate courts, or Supreme courts, review lower appellate court decisions. |  
137 | Overview of the Legal System 16 | Which Amendment to the U.S. Constitution covers the right to counsel? | Sixth Amendment | Fourth Amendment | Fourteenth Amendment | Fifth Amendment | 2.101 | Law | Overview of the Legal System | Law; OVERVIEW OF THE UNITED STATES LEGAL SYSTEM; Basic Concepts of the Law; Constitutional Law; Substantive and Procedural Law | Constitutional Law | Constitutional rights that are of particular importance to Certified Fraud Examiners include those found in the Fourth, Fifth, and Sixth Amendments. The Fourth Amendment guarantees the right of all citizens to be free from unreasonable searches and seizures. This means that the government may not seize any records in a criminal case unless reasonable grounds exist — “probable cause” — to believe that the records would constitute evidence of a crime, and that a suspect may not be arrested unless there is probable cause to believe that he committed an offense. The Fifth Amendment guarantees subjects of a criminal investigation the right to refuse to answer questions or to provide certain personal information that might be incriminating. The Sixth Amendment affords subjects in a criminal investigation the right to counsel, the right to confront (cross-examine) the witnesses against them, and the right to a speedy trial. |   
138 | Overview of the Legal System 20 | _______________________ is comprised of the basic laws of rights and duties. When people refer to something that is "against the law," they are usually referring to this type of law. | Substantive law | Statutory law | Common law | Procedural law | 2.101 | Law | Overview of the Legal System | Law; OVERVIEW OF THE UNITED STATES LEGAL SYSTEM; Basic Concepts of the Law; Constitutional Law; Substantive and Procedural Law | Substantive and Procedural Law | Substantive and Procedural Law Additionally, in the United States, there are two main categories of law: substantive law and procedural law. Substantive law is comprised of the basic laws of rights and duties (contract law, tort law, criminal law, etc.) as opposed to procedural law, which involves rules governing pleadings, evidence, jurisdiction, and so on. If someone says an act is “against the law,” he means substantive law, which includes statutes and ordinances at every level; common law, or Overview of the United States Legal System Law 2.102  2011 Fraud Examiners Manual  case law, from all the various courts; and state and federal constitutions. |   
139 | Testifying as an Expert Witness 17 | In cross-examination of an expert witness, the opposing counsel often will use the "Is it not true?" and "Would you agree with me?" approach. This technique of cross examination is called: | Sounding board | Contradictory approach | Hypothetical questions | Opposing sides theory | 2.824 | Law | Testifying as an Expert Witness | Bias; Confrontation; Sounding Board; Fees; Terms of Engagement | Sounding Board | Sounding Board This method uses the witness as a sounding board to reacquaint the jury with the favorable aspects (to opposing counsel) of the case. This technique often uses the “is it not true?” and “would you agree with me?” approach. Constant agreement is useful to browbeat the expert. In the eyes of the judge and jury, agreement with various questions raised by the opposing counsel also might be assumed to be a general concurrence with the position of the opposing counsel. 
140 | Testifying as an Expert Witness 29 | Able, a Certified Fraud Examiner, has just finished testifying on direct examination. During cross-examination, the opposing counsel tries to imply that Able has examined only one area of the case and that his investigation was limited in extent or scope. The technique that the opposing counsel is using is called: | Myopic vision | Sounding board | Contradiction | Voir dire | 2.822 | Law | Testifying as an Expert Witness | Myopic Vision | Myopic Vision | Myopic Vision Myopic vision entails getting the expert to admit to a great amount of time being spent in the investigation of a matter, then selecting an area to highlight about which the expert is unsure or has not done much work. This area might not be central to the issues in the case, but it must be relevant to the conclusions reached. Then the opposing counsel will make a large issue of it and prove that the expert’s vision is myopic in that the work was limited in extent or scope and, as such, substandard. At the same time, the matter of fees could be drawn in to show that large sums were expended to have this “obviously incomplete” work done. | 
